1377986608,1285.2
1377986908,1249.3333333333333
1377987208,1185.4
1377987508,1156.8
1377987808,1136.4666666666667
1377988108,1100.9333333333334
1377988408,1006.2
1377988708,1056.0666666666666
1377989008,1063.0
1377989309,1186.5333333333333
1377989609,1125.3333333333333
1377989909,1164.6666666666667
1377990209,1139.7333333333333
1377990509,1159.5333333333333
1377990809,1042.5333333333333
1377991109,1208.5333333333333
1377991409,1166.7333333333333
1377991709,1059.4666666666667
1377992009,1128.9333333333334
1377992309,1142.6666666666667
1377992609,1144.0
1377992909,1061.2
1377993209,1045.2
1377993509,1068.8666666666668
1377993809,1053.0
1377994109,1059.2666666666667
1377994409,1149.0666666666666
1377994709,1049.6
1377995009,1021.0
1377995309,1025.3333333333333
1377995609,1018.1333333333333
1377995909,1016.3333333333334
1377996209,1013.6
1377996509,950.8666666666667
1377996809,1034.2142857142858
1377997109,969.8666666666667
1377997409,992.6
1377997709,978.0
1377998009,978.8
1377998310,953.2
1377998610,1047.1333333333332
1377998910,1042.8
1377999210,1029.4666666666667
1377999510,963.7333333333333
1377999810,954.6
1378000110,986.6
1378000410,964.8
1378000710,973.8666666666667
1378001010,1063.0
1378001310,1012.3333333333334
1378001610,1013.0
1378001910,1027.2
1378002210,1018.8666666666667
1378002510,956.2
1378002810,1017.2
1378003110,1013.8666666666667
1378003410,1000.9333333333334
1378003710,954.6
1378004010,1007.3333333333334
1378004310,954.2666666666667
1378004610,1125.5714285714284
1378004910,970.2
1378005210,1013.0666666666666
1378005510,983.6
1378005810,998.8571428571429
1378006110,991.6666666666666
1378006410,980.0
1378006711,981.0
1378007011,1000.2
1378007311,970.4
1378007611,988.4666666666667
1378007911,987.4666666666667
1378008211,1009.5333333333333
1378008511,973.1333333333333
1378008811,967.4666666666667
1378009111,1003.6
1378009411,1036.4285714285713
1378009711,1009.0666666666666
1378010011,1039.6666666666667
1378010311,1059.2666666666667
1378010611,1011.5333333333333
1378010911,997.4666666666667
1378011211,1007.4
1378011511,987.3333333333334
1378011811,1024.1333333333332
1378012111,1027.1333333333332
1378012411,1060.0666666666666
1378012711,1002.8
1378013011,1047.6
1378013311,988.8
1378013611,1085.5333333333333
1378013912,1066.6
1378014211,1054.0
1378014511,1040.7333333333333
1378014811,1023.7333333333333
1378015111,1003.6
1378015411,1189.8
1378015711,979.4666666666667
1378016011,994.8666666666667
1378016311,1048.4
1378016611,1033.2666666666667
1378016911,985.7333333333333
1378017211,1080.4666666666667
1378017511,1109.4666666666667
1378017811,1099.0
1378018111,1069.4666666666667
1378018411,1162.3333333333333
1378018711,1085.3333333333333
1378019011,1087.9333333333334
1378019312,1068.0666666666666
1378019612,1103.2666666666667
1378019912,1213.8
1378020212,1092.4666666666667
1378020512,1011.0666666666666
1378020812,1083.1333333333332
1378021112,1147.8666666666668
1378021412,1283.6
1378021712,1272.5333333333333
1378022012,1227.9333333333334
1378022312,1378.0666666666666
1378022612,1488.3333333333335
1378022912,1344.0666666666666
1378023212,1386.6
1378023512,1195.8666666666668
1378023812,1249.8
1378024112,1184.9333333333334
1378024412,1331.5333333333333
1378024712,1353.4666666666667
1378025012,1562.0666666666666
1378025312,1311.4666666666667
1378025612,1291.5333333333333
1378025912,1264.8
1378026212,1315.9333333333334
1378026512,1195.2666666666667
1378026812,1445.6666666666665
1378027112,1339.0666666666666
1378027412,1213.7333333333333
1378027713,1428.8666666666668
1378028013,1408.8
1378028313,1427.2666666666667
1378028613,1591.0
1378028913,1452.1333333333332
1378029213,1461.4666666666667
1378029513,1348.8
1378029813,1460.6666666666665
1378030113,1552.7333333333333
1378030413,1306.1333333333332
1378030713,1278.0
1378031013,1402.2666666666667
1378031313,1216.2
1378031613,1446.9333333333334
1378031913,1388.2666666666667
1378032213,1290.4
1378032513,1217.0
1378032813,1227.6
1378033113,1285.2
1378033413,1365.1333333333332
1378033713,1462.4666666666667
1378034013,1330.3333333333335
1378034313,1260.6
1378034613,1269.7333333333333
1378034913,1568.8
1378035214,1458.1333333333332
1378035514,1249.8
1378035814,1269.4666666666667
1378036114,1396.6
1378036414,1320.9333333333334
1378036714,1715.8666666666668
1378037014,1511.0666666666666
1378037314,1650.8
1378037614,1689.7333333333333
1378037914,1762.5333333333333
1378038214,1509.1333333333332
1378038514,1403.1333333333332
1378038814,1383.5333333333333
1378039114,1410.4
1378039414,1392.5333333333333
1378039714,1546.9333333333334
1378040014,1457.4666666666667
1378040314,1297.5333333333333
1378040614,1323.7333333333333
1378040914,1375.3333333333335
1378041214,1404.8
1378041514,1228.0666666666666
1378041814,1350.0
1378042114,1353.2
1378042414,1575.2666666666667
1378042715,1282.2666666666667
1378043015,1535.8666666666668
1378043315,1413.2666666666667
1378043615,1333.8666666666668
1378043915,1277.0
1378044215,1303.0666666666666
1378044515,1466.9333333333334
1378044815,1300.7333333333333
1378045115,1388.0
1378045415,1285.8
1378045715,1353.6666666666665
1378046015,1210.6666666666667
1378046315,1356.4
1378046615,1404.3333333333335
1378046915,1330.5333333333333
1378047215,1516.5333333333333
1378047515,1363.3333333333335
1378047815,1402.2
1378048115,1227.3333333333333
1378048415,1322.6666666666665
1378048715,1217.3333333333333
1378049015,1302.1333333333332
1378049315,1360.7333333333333
1378049615,1158.2666666666667
1378049915,1122.2666666666667
1378050215,1255.2
1378050515,1235.9333333333334
1378050815,1112.9333333333334
1378051115,1265.0666666666666
1378051415,1170.6666666666667
1378051715,1219.6666666666667
1378052015,1439.8
1378052315,1325.0
1378052615,1444.4
1378052915,1203.4
1378053215,1215.0
1378053515,1287.9333333333334
1378053815,1296.6
1378054115,1381.2666666666667
1378054415,1384.0666666666666
1378054715,1436.2
1378055015,1330.6
