1378017811,0,	299.0
1378018111,0,	269.46666666666664
1378018411,0,	362.3333333333333
1378018711,0,	285.3333333333333
1378019011,0,	287.93333333333334
1378019312,0,	268.06666666666666
1378019612,0,	303.26666666666665
1378019912,0,	413.8
1378020212,0,	292.46666666666664
1378020512,0,	211.06666666666666
1378020812,0,	283.1333333333333
1378021112,0,	347.8666666666667
1378021412,0,	483.6
1378021712,0,	472.53333333333336
1378022012,0,	427.93333333333334
1378022312,0,	578.0666666666667
1378022612,0,	688.3333333333334
1378022912,0,	544.0666666666667
1378023212,0,	586.6
1378023512,0,	395.8666666666667
1378023812,0,	449.8
1378024112,0,	384.93333333333334
1378024412,0,	531.5333333333333
1378024712,0,	553.4666666666667
1378025012,0,	762.0666666666667
1378025312,0,	511.46666666666664
1378025612,0,	491.53333333333336
1378025912,0,	464.8
1378026212,0,	515.9333333333333
1378026512,0,	395.26666666666665
1378026812,0,	645.6666666666666
1378027112,0,	539.0666666666667
1378027412,0,	413.73333333333335
1378027713,0,	628.8666666666667
1378028013,0,	608.8
1378028313,0,	627.2666666666667
1378028613,0,	791.0
1378028913,0,	652.1333333333333
1378029213,0,	661.4666666666667
1378029513,0,	548.8
1378029813,0,	660.6666666666666
1378030113,0,	752.7333333333333
1378030413,0,	506.1333333333333
1378030713,0,	478.0
1378031013,0,	602.2666666666667
1378031313,0,	416.2
1378031613,0,	646.9333333333333
1378031913,0,	588.2666666666667
1378032213,0,	490.4
1378032513,0,	417.0
1378032813,0,	427.6
1378033113,0,	485.2
1378033413,0,	565.1333333333333
1378033713,0,	662.4666666666667
1378034013,0,	530.3333333333334
1378034313,0,	460.6
1378034613,0,	469.73333333333335
1378034913,0,	768.8
1378035214,0,	658.1333333333333
1378035514,0,	449.8
1378035814,0,	469.46666666666664
1378036114,0,	596.6
1378036414,0,	520.9333333333333
1378036714,0,	915.8666666666667
1378037014,0,	711.0666666666667
1378037314,0,	850.8
1378037614,0,	889.7333333333333
1378037914,0,	962.5333333333333
1378038214,0,	709.1333333333333
1378038514,0,	603.1333333333333
1378038814,0,	583.5333333333333
1378039114,0,	610.4
1378039414,0,	592.5333333333333
1378039714,0,	746.9333333333333
1378040014,0,	657.4666666666667
1378040314,0,	497.53333333333336
1378040614,0,	523.7333333333333
1378040914,0,	575.3333333333334
1378041214,0,	604.8
1378041514,0,	428.06666666666666
1378041814,0,	550.0
1378042114,0,	553.2
1378042414,0,	775.2666666666667
1378042715,0,	482.26666666666665
1378043015,0,	735.8666666666667
1378043315,0,	613.2666666666667
1378043615,0,	533.8666666666667
1378043915,0,	477.0
1378044215,0,	503.06666666666666
1378044515,0,	666.9333333333333
1378044815,0,	500.73333333333335
1378045115,0,	588.0
1378045415,0,	485.8
1378045715,0,	553.6666666666666
1378046015,0,	410.6666666666667
1378046315,0,	556.4
1378046615,0,	604.3333333333334
1378046915,0,	530.5333333333333
1378047215,0,	716.5333333333333
1378047515,0,	563.3333333333334
1378047815,0,	602.2
1378048115,0,	427.3333333333333
1378048415,0,	522.6666666666666
1378048715,0,	417.3333333333333
1378049015,0,	502.1333333333333
1378049315,0,	560.7333333333333
1378049615,0,	358.26666666666665
1378049915,0,	322.26666666666665
1378050215,0,	455.2
1378050515,0,	435.93333333333334
1378050815,0,	312.93333333333334
1378051115,0,	465.06666666666666
1378051415,0,	370.6666666666667
1378051715,0,	419.6666666666667
1378052015,0,	639.8
1378052315,0,	525.0
1378052615,0,	644.4
1378052915,0,	403.4
1378053215,0,	415.0
1378053515,0,	487.93333333333334
1378053815,0,	496.6
1378054115,0,	581.2666666666667
1378054415,0,	584.0666666666667
1378054715,0,	636.2
1378055015,0,	530.6
1378055315,0,	508.4
1378055615,0,	440.4
1378055916,0,	315.53333333333336
1378056216,0,	483.6
1378056516,0,	542.0
1378056816,0,	436.93333333333334
1378057116,0,	473.73333333333335
1378057416,0,	592.0
1378057716,0,	631.7333333333333
1378058016,0,	488.93333333333334
1378058316,0,	694.3333333333334
1378058616,0,	526.1333333333333
1378058916,0,	649.4
1378059216,0,	521.8
1378059516,0,	540.9333333333333
1378059816,0,	549.8666666666667
1378060116,0,	686.3333333333334
1378060416,0,	610.0666666666667
1378060716,0,	550.6666666666666
1378061016,0,	510.26666666666665
1378061316,0,	473.26666666666665
1378061616,0,	446.26666666666665
1378061916,0,	438.46666666666664
1378062216,0,	480.26666666666665
1378062516,0,	333.46666666666664
1378062816,0,	321.26666666666665
1378063116,0,	436.93333333333334
1378063416,0,	697.8666666666667
1378063716,0,	411.26666666666665
1378064017,0,	409.6666666666667
1378064317,0,	350.93333333333334
1378064617,0,	479.8
1378064917,0,	561.1333333333333
1378065217,0,	531.9333333333333
1378065517,0,	578.4666666666667
1378065817,0,	402.93333333333334
1378066117,0,	526.4
1378066417,0,	875.0
1378066717,0,	645.1333333333333
1378067017,0,	426.0
1378067317,0,	469.4
1378067617,0,	486.8
1378067917,0,	427.53333333333336
1378068217,0,	357.46666666666664
1378068517,0,	330.73333333333335
1378068817,0,	453.8
1378069117,0,	365.6666666666667
1378069417,0,	418.6666666666667
1378069717,0,	335.1333333333333
1378070017,0,	307.2
1378070317,0,	410.26666666666665
1378070617,0,	364.6
1378070917,0,	372.26666666666665
1378071217,0,	350.3333333333333
1378071517,0,	298.26666666666665
1378071817,0,	302.26666666666665
1378072117,0,	316.8666666666667
1378072418,0,	333.73333333333335
1378072718,0,	363.0
1378073018,0,	402.46666666666664
1378073318,0,	248.46666666666667
1378073618,0,	317.53333333333336
1378073918,0,	297.1333333333333
1378074218,0,	339.8666666666667
1378074518,0,	345.53333333333336
1378074818,0,	315.3333333333333
1378075118,0,	288.2
1378075418,0,	305.6
1378075718,0,	291.26666666666665
1378076018,0,	536.4
1378076318,0,	423.6666666666667
1378076618,0,	320.1333333333333
1378076918,0,	350.06666666666666
1378077218,0,	308.1333333333333
1378077518,0,	315.06666666666666
1378077818,0,	244.33333333333334
1378078118,0,	183.2
1378078418,0,	224.13333333333333
1378078718,0,	198.2
1378079018,0,	240.93333333333334
1378079318,0,	203.46666666666667
1378079618,0,	276.6666666666667
1378079918,0,	207.8
1378080218,0,	203.06666666666666
1378080518,0,	197.66666666666666
1378080818,0,	220.53333333333333
1378081118,0,	161.8
1378081418,0,	163.6
1378081718,0,	149.46666666666667
1378082018,0,	182.73333333333332
1378082318,0,	207.06666666666666
1378082618,0,	199.26666666666668
1378082918,0,	171.46666666666667
1378083218,0,	206.6
1378083518,0,	160.06666666666666
1378083818,0,	190.4
1378084118,0,	157.2
1378084418,0,	170.0
1378084718,0,	169.93333333333334
1378085018,0,	143.53333333333333
1378085318,0,	187.0
1378085618,0,	195.73333333333332
1378085918,0,	191.86666666666667
1378086218,0,	264.0
1378086518,0,	214.46666666666667
1378086818,0,	196.66666666666666
1378087118,0,	198.13333333333333
1378087418,0,	240.93333333333334
1378087718,0,	213.66666666666666
1378088018,0,	234.46666666666667
1378088319,0,	196.86666666666667
1378088619,0,	226.8
1378088919,0,	189.93333333333334
1378089219,0,	168.66666666666666
1378089519,0,	202.8
1378089819,0,	189.4
1378090119,0,	143.46666666666667
1378090419,0,	135.13333333333333
1378090719,0,	126.4
1378091019,0,	219.33333333333334
1378091319,0,	158.6
1378091619,0,	174.0
1378091919,0,	131.2
1378092219,0,	173.2
1378092519,0,	136.53333333333333
1378092819,0,	146.0
1378093119,0,	171.33333333333334
1378093419,0,	263.3333333333333
1378093719,0,	229.33333333333334
1378094019,0,	214.8
1378094319,0,	169.8
1378094619,0,	194.66666666666666
1378094919,0,	163.8
1378095219,0,	162.2
1378095519,0,	133.0
1378095819,0,	229.66666666666666
1378096119,0,	270.73333333333335
1378096419,0,	213.26666666666668
1378096719,0,	232.6
1378097019,0,	202.53333333333333
1378097319,0,	200.0
1378097619,0,	254.73333333333332
1378097919,0,	282.6
1378098219,0,	300.73333333333335
1378098519,0,	232.53333333333333
1378098819,0,	268.0
1378099119,0,	271.73333333333335
1378099419,0,	218.33333333333334
1378099719,0,	284.1333333333333
1378100019,0,	274.06666666666666
1378100319,0,	245.66666666666666
1378100620,0,	287.4
1378100920,0,	321.6666666666667
1378101220,0,	223.4
1378101520,0,	255.8
1378101820,0,	369.3333333333333
1378102120,0,	279.26666666666665
1378102420,0,	475.46666666666664
1378102720,0,	305.93333333333334
1378103020,0,	312.8
1378103320,0,	342.2
1378103620,0,	309.3333333333333
1378103920,0,	325.1333333333333
1378104220,0,	289.1333333333333
1378104520,0,	489.26666666666665
1378104820,0,	343.06666666666666
1378105120,0,	399.2
1378105420,0,	409.8666666666667
1378105720,0,	411.73333333333335
1378106020,0,	378.93333333333334
1378106320,0,	528.5333333333333
1378106620,0,	480.26666666666665
1378106920,0,	285.1333333333333
1378107220,0,	351.06666666666666
1378107520,0,	430.4
1378107820,0,	430.8666666666667
1378108120,0,	431.6
1378108420,0,	413.6666666666667
1378108720,0,	448.26666666666665
1378109020,0,	273.8666666666667
1378109320,0,	602.7333333333333
1378109620,0,	613.6
1378109921,0,	419.4
1378110221,0,	408.0
1378110521,0,	478.6666666666667
1378110820,0,	549.6
1378111120,0,	442.53333333333336
1378111420,0,	549.6666666666666
1378111720,0,	492.0
1378112020,0,	551.4666666666667
1378112320,0,	674.0666666666667
1378112621,0,	479.06666666666666
1378112921,0,	402.8
1378113221,0,	512.2666666666667
1378113521,0,	439.8
1378113821,0,	379.8
1378114121,0,	598.5333333333333
1378114421,0,	658.4666666666667
1378114721,0,	609.1333333333333
1378115021,0,	493.6
1378115321,0,	763.2666666666667
1378115621,0,	540.7333333333333
1378115921,0,	526.6666666666666
1378116221,0,	553.1333333333333
1378116521,0,	623.8
1378116821,0,	799.7333333333333
1378117121,0,	664.2
1378117421,0,	703.6
1378117721,0,	921.0666666666667
1378118021,0,	762.8666666666667
1378118321,0,	725.9333333333333
1378118621,0,	921.6
1378118921,0,	623.7333333333333
1378119221,0,	566.6666666666666
1378119521,0,	456.53333333333336
1378119821,0,	768.8
1378120121,0,	548.3333333333334
1378120421,0,	716.4
1378120721,0,	630.8666666666667
1378121021,0,	773.7333333333333
1378121321,0,	614.6
1378121622,0,	663.4
1378121922,0,	786.2
1378122222,0,	1075.1333333333334
1378122522,0,	753.2
1378122822,0,	1023.6
1378123122,0,	571.8
1378123422,0,	647.0666666666667
1378123722,0,	788.6
1378124022,0,	547.6
1378124322,0,	450.0
1378124622,0,	374.8666666666667
1378124922,0,	524.3333333333334
1378125222,0,	977.1333333333333
1378125522,0,	571.2
1378125822,0,	567.7333333333333
1378126122,0,	737.8
1378126422,0,	691.6666666666666
1378126722,0,	840.8
1378127022,0,	629.2666666666667
1378127322,0,	767.7333333333333
1378127622,0,	823.4666666666667
1378127922,0,	930.4666666666667
1378128222,0,	647.3333333333334
1378128522,0,	765.1333333333333
1378128822,0,	1174.8666666666666
1378129122,0,	1126.5333333333333
1378129422,0,	1125.8
1378129722,0,	846.1333333333333
1378130022,0,	591.9333333333333
1378130322,0,	657.6
1378130622,0,	628.7333333333333
1378130922,0,	1006.7333333333333
1378131222,0,	1014.8
1378131522,0,	570.8666666666667
1378131822,0,	1096.6
1378132122,0,	1039.2666666666667
1378132422,0,	727.6
1378132722,0,	863.0
1378133023,0,	751.3333333333334
1378133323,0,	644.4
1378133623,0,	689.7333333333333
1378133923,0,	654.7333333333333
1378134223,0,	696.0666666666667
1378134523,0,	676.0
1378134823,0,	793.6666666666666
1378135123,0,	659.8
1378135423,0,	674.0666666666667
1378135723,0,	774.2
1378136023,0,	592.4
1378136323,0,	438.4
1378136623,0,	437.8666666666667
1378136923,0,	599.7333333333333
1378137223,0,	601.3333333333334
1378137523,0,	604.0666666666667
1378137823,0,	689.4
1378138123,0,	634.0666666666667
1378138423,0,	602.5333333333333
1378138723,0,	834.4
1378139023,0,	879.0
1378139323,0,	707.6666666666666
1378139623,0,	772.6
1378139923,0,	826.2666666666667
1378140223,0,	589.1333333333333
1378140523,0,	910.4666666666667
1378140824,0,	722.6666666666666
1378141124,0,	759.9333333333333
1378141424,0,	775.0
1378141724,0,	843.2666666666667
1378142024,0,	599.4666666666667
1378142324,0,	850.8666666666667
1378142624,0,	703.6
1378142924,0,	540.8666666666667
1378143224,0,	932.8666666666667
1378143524,0,	919.8666666666667
1378143824,0,	671.0
1378144124,0,	529.0
1378144424,0,	642.4
1378144724,0,	571.4
1378145024,0,	849.5333333333333
1378145324,0,	556.4666666666667
1378145624,0,	811.3333333333334
1378145924,0,	666.3333333333334
1378146224,0,	613.4
1378146524,0,	657.9333333333333
1378146824,0,	402.26666666666665
1378147124,0,	526.9333333333333
1378147424,0,	794.1333333333333
1378147724,0,	465.93333333333334
1378148024,0,	460.2
1378148324,0,	534.4
1378148624,0,	601.7333333333333
1378148924,0,	546.6
1378149224,0,	459.1333333333333
1378149524,0,	693.4666666666667
1378149824,0,	655.5333333333333
1378150124,0,	589.1333333333333
1378150424,0,	702.6
1378150724,0,	674.8
1378151024,0,	653.0
1378151324,0,	657.9333333333333
1378151624,0,	745.3333333333334
1378151924,0,	722.6
1378152224,0,	400.06666666666666
1378152525,0,	536.9333333333333
1378152825,0,	471.4
1378153125,0,	446.6666666666667
1378153425,0,	617.6666666666666
1378153725,0,	493.2
1378154025,0,	628.1333333333333
1378154325,0,	585.4
1378154625,0,	533.4
1378154925,0,	471.93333333333334
1378155225,0,	379.3333333333333
1378155525,0,	519.9333333333333
1378155825,0,	425.8
1378156125,0,	323.6
1378156425,0,	514.2666666666667
1378156725,0,	400.93333333333334
1378157025,0,	421.8666666666667
1378157325,0,	389.1333333333333
1378157625,0,	425.6666666666667
1378157925,0,	340.93333333333334
1378158225,0,	304.26666666666665
1378158525,0,	283.6
1378158825,0,	400.8
1378159125,0,	438.26666666666665
1378159425,0,	344.3333333333333
1378159725,0,	344.93333333333334
1378160025,0,	337.73333333333335
1378160325,0,	532.1333333333333
1378160625,0,	448.4
1378160925,0,	535.0666666666667
1378161225,0,	311.06666666666666
1378161525,0,	315.4
1378161825,0,	332.2
1378162125,0,	510.73333333333335
1378162425,0,	416.73333333333335
1378162725,0,	222.2
1378163025,0,	300.2
1378163325,0,	288.1333333333333
1378163625,0,	234.46666666666667
1378163926,0,	249.86666666666667
1378164226,0,	264.26666666666665
1378164526,0,	237.8
1378164826,0,	251.0
1378165126,0,	278.53333333333336
1378165426,0,	322.6
1378165726,0,	239.33333333333334
1378166026,0,	245.0
1378166326,0,	239.86666666666667
1378166626,0,	223.4
1378166926,0,	211.73333333333332
1378167226,0,	183.66666666666666
1378167526,0,	242.8
1378167826,0,	216.46666666666667
1378168126,0,	184.66666666666666
1378168426,0,	201.93333333333334
1378168726,0,	266.3333333333333
1378169026,0,	194.66666666666666
1378169326,0,	204.06666666666666
1378169627,0,	153.33333333333334
1378169927,0,	214.73333333333332
1378170227,0,	213.2
1378170527,0,	214.53333333333333
1378170827,0,	180.2
1378171127,0,	222.93333333333334
1378171427,0,	203.53333333333333
1378171727,0,	195.86666666666667
1378172027,0,	190.93333333333334
1378172327,0,	245.4
1378172627,0,	219.53333333333333
1378172927,0,	230.33333333333334
1378173227,0,	197.86666666666667
1378173527,0,	204.4
1378173827,0,	182.0
1378174127,0,	224.46666666666667
1378174427,0,	187.2
1378174727,0,	184.26666666666668
1378175027,0,	159.73333333333332
1378175327,0,	153.06666666666666
1378175627,0,	185.26666666666668
1378175927,0,	184.6
1378176227,0,	206.8
1378176527,0,	177.73333333333332
1378176827,0,	147.46666666666667
1378177127,0,	161.8
1378177427,0,	184.33333333333334
1378177727,0,	185.06666666666666
1378178027,0,	147.6
1378178327,0,	180.53333333333333
1378178627,0,	152.93333333333334
1378178927,0,	183.73333333333332
1378179227,0,	183.73333333333332
1378179527,0,	182.66666666666666
1378179828,0,	181.4
1378180128,0,	152.33333333333334
1378180428,0,	201.66666666666666
1378180728,0,	160.26666666666668
1378181028,0,	172.06666666666666
1378181328,0,	149.2
1378181628,0,	171.06666666666666
1378181928,0,	207.53333333333333
1378182228,0,	219.06666666666666
1378182528,0,	235.8
1378182828,0,	206.86666666666667
1378183128,0,	203.26666666666668
1378183428,0,	198.33333333333334
1378183728,0,	294.0
1378184028,0,	207.0
1378184328,0,	193.93333333333334
1378184628,0,	235.8
1378184928,0,	237.73333333333332
1378185228,0,	231.86666666666667
1378185528,0,	291.8
1378185828,0,	283.4
1378186128,0,	292.93333333333334
1378186428,0,	217.2
1378186728,0,	204.26666666666668
1378187028,0,	218.73333333333332
1378187328,0,	277.6666666666667
1378187628,0,	281.8666666666667
1378187928,0,	250.6
1378188228,0,	340.0
1378188529,0,	267.6666666666667
1378188829,0,	314.93333333333334
1378189129,0,	256.73333333333335
1378189429,0,	395.4
1378189729,0,	396.3333333333333
1378190029,0,	395.93333333333334
1378190329,0,	253.33333333333334
1378190629,0,	337.53333333333336
1378190929,0,	405.3333333333333
1378191229,0,	416.6666666666667
1378191529,0,	345.1333333333333
1378191829,0,	292.6
1378192129,0,	274.26666666666665
1378192429,0,	351.46666666666664
1378192729,0,	421.0
1378193029,0,	336.6
1378193329,0,	382.06666666666666
1378193629,0,	516.8666666666667
1378193929,0,	512.7333333333333
1378194229,0,	546.4666666666667
1378194529,0,	689.2666666666667
1378194829,0,	573.2666666666667
1378195129,0,	485.46666666666664
1378195429,0,	767.4
1378195729,0,	594.2666666666667
1378196029,0,	602.0
1378196329,0,	541.1333333333333
1378196629,0,	545.2
1378196929,0,	665.4666666666667
1378197229,0,	590.4
1378197529,0,	566.9285714285714
1378197829,0,	464.0
1378198129,0,	447.5
1378198429,0,	374.2
1378198730,0,	443.4
1378199030,0,	491.8666666666667
1378199330,0,	526.6666666666666
1378199630,0,	554.2666666666667
1378199930,0,	658.3333333333334
1378200230,0,	520.4666666666667
1378200530,0,	724.8666666666667
1378200830,0,	580.1333333333333
1378201130,0,	688.3333333333334
1378201430,0,	655.5333333333333
1378201730,0,	675.0666666666667
1378202030,0,	658.5333333333333
1378202330,0,	631.4666666666667
1378202630,0,	581.4666666666667
1378202930,0,	556.6666666666666
1378203230,0,	534.6
1378203530,0,	934.4666666666667
1378203830,0,	583.8666666666667
1378204130,0,	625.6
1378204430,0,	906.9333333333333
1378204730,0,	655.8
1378205030,0,	874.2666666666667
1378205330,0,	647.0666666666667
1378205630,0,	728.9333333333333
1378205930,0,	764.5333333333333
1378206230,0,	569.4666666666667
1378206530,0,	838.0666666666667
1378206831,0,	698.3333333333334
1378207131,0,	975.4
1378207431,0,	928.6
1378207731,0,	650.8666666666667
1378208031,0,	719.3333333333334
1378208331,0,	611.7333333333333
1378208631,0,	625.6
1378208931,0,	737.2666666666667
1378209231,0,	724.6666666666666
1378209531,0,	659.5333333333333
1378209831,0,	852.5333333333333
1378210131,0,	686.2
1378210431,0,	658.6666666666666
1378210731,0,	548.6
1378211031,0,	829.4
1378211331,0,	617.2666666666667
1378211631,0,	571.3333333333334
1378211931,0,	894.8
1378212231,0,	857.3333333333334
1378212531,0,	741.6
1378212831,0,	1003.2
1378213131,0,	672.2
1378213431,0,	865.7333333333333
1378213731,0,	1406.5333333333333
1378214031,0,	685.3333333333334
1378214331,0,	700.5333333333333
1378214631,0,	793.2
1378214931,0,	771.8666666666667
1378215231,0,	735.0
1378215531,0,	907.1333333333333
1378215831,0,	869.8
1378216131,0,	771.6666666666666
1378216431,0,	992.4666666666667
1378216731,0,	722.2
1378217031,0,	760.4
1378217331,0,	725.5333333333333
1378217631,0,	879.4
1378217932,0,	1163.4
1378218232,0,	960.9333333333333
1378218532,0,	401.73333333333335
1378218832,0,	647.2
1378219132,0,	599.8
1378219432,0,	633.8
1378219732,0,	991.2666666666667
1378220032,0,	757.2
1378220332,0,	632.4
1378220632,0,	618.4
1378220932,0,	906.2666666666667
1378221232,0,	776.6666666666666
1378221532,0,	819.0
1378221832,0,	629.6666666666666
1378222132,0,	741.1333333333333
1378222432,0,	569.0
1378222732,0,	664.2666666666667
1378223032,0,	499.06666666666666
1378223332,0,	547.2666666666667
1378223632,0,	420.46666666666664
1378223932,0,	449.0
1378224232,0,	487.46666666666664
1378224532,0,	513.2666666666667
1378224832,0,	551.4666666666667
1378225132,0,	707.6
1378225432,0,	478.0
1378225732,0,	581.6
1378226032,0,	513.6
1378226332,0,	523.0
1378226632,0,	684.1333333333333
1378226932,0,	504.46666666666664
1378227232,0,	562.4
1378227533,0,	754.9333333333333
1378227833,0,	525.7333333333333
1378228133,0,	750.0
1378228433,0,	531.8
1378228733,0,	492.8
1378229033,0,	533.0666666666667
1378229333,0,	771.6
1378229633,0,	682.1333333333333
1378229933,0,	716.6666666666666
1378230233,0,	632.8666666666667
1378230533,0,	549.8
1378230833,0,	653.2666666666667
1378231133,0,	580.9333333333333
1378231433,0,	626.4666666666667
1378231733,0,	482.93333333333334
1378232033,0,	407.26666666666665
1378232333,0,	752.0
1378232633,0,	596.2666666666667
1378232933,0,	621.1333333333333
1378233233,0,	525.3333333333334
1378233533,0,	464.73333333333335
1378233833,0,	908.8666666666667
1378234133,0,	676.2
1378234433,0,	833.8
1378234733,0,	523.6
1378235033,0,	498.3333333333333
1378235333,0,	323.26666666666665
1378235633,0,	382.6666666666667
1378235933,0,	430.53333333333336
1378236233,0,	438.73333333333335
1378236533,0,	615.4
1378236834,0,	686.8
1378237134,0,	668.6
1378237434,0,	646.3333333333334
1378237734,0,	706.8666666666667
1378238034,0,	730.8666666666667
1378238334,0,	1226.0666666666666
1378238634,0,	877.0666666666667
1378238934,0,	542.0
1378239234,0,	413.4
1378239534,0,	478.8
1378239834,0,	524.8666666666667
1378240134,0,	643.2666666666667
1378240434,0,	339.26666666666665
1378240734,0,	698.2666666666667
1378241034,0,	365.53333333333336
1378241334,0,	578.1333333333333
1378241634,0,	476.1333333333333
1378241934,0,	648.6
1378242234,0,	559.8
1378242534,0,	430.0
1378242834,0,	350.06666666666666
1378243134,0,	453.6666666666667
1378243434,0,	481.1333333333333
1378243734,0,	732.1333333333333
1378244034,0,	569.7333333333333
1378244334,0,	590.0666666666667
1378244634,0,	416.53333333333336
1378244934,0,	528.4
1378245234,0,	375.6
1378245534,0,	562.4
1378245834,0,	483.2
1378246134,0,	403.8666666666667
1378246434,0,	331.4
1378246734,0,	385.26666666666665
1378247034,0,	359.3333333333333
1378247334,0,	369.0
1378247634,0,	252.0
1378247935,0,	318.8666666666667
1378248235,0,	237.8
1378248535,0,	263.8
1378248835,0,	199.93333333333334
1378249135,0,	344.3333333333333
1378249435,0,	313.1333333333333
1378249735,0,	330.93333333333334
1378250035,0,	242.2
1378250335,0,	228.93333333333334
1378250635,0,	257.8666666666667
1378250935,0,	240.2
1378251235,0,	270.26666666666665
1378251536,0,	220.66666666666666
1378251836,0,	228.33333333333334
1378252136,0,	267.73333333333335
1378252436,0,	296.46666666666664
1378252736,0,	318.3333333333333
1378253036,0,	244.8
1378253336,0,	258.93333333333334
1378253636,0,	287.1333333333333
1378253936,0,	273.26666666666665
1378254236,0,	250.66666666666666
1378254536,0,	273.53333333333336
1378254836,0,	197.86666666666667
1378255136,0,	233.66666666666666
1378255436,0,	225.73333333333332
1378255736,0,	197.26666666666668
1378256036,0,	173.46666666666667
1378256336,0,	170.06666666666666
1378256636,0,	271.73333333333335
1378256936,0,	201.06666666666666
1378257236,0,	219.46666666666667
1378257536,0,	196.13333333333333
1378257836,0,	213.4
1378258136,0,	222.6
1378258436,0,	243.6
1378258736,0,	242.46666666666667
1378259036,0,	223.73333333333332
1378259336,0,	210.6
1378259636,0,	203.26666666666668
1378259936,0,	234.4
1378260236,0,	231.53333333333333
1378260537,0,	211.46666666666667
1378260837,0,	193.53333333333333
1378261137,0,	204.53333333333333
1378261437,0,	205.2
1378261737,0,	249.46666666666667
1378262037,0,	254.13333333333333
1378262337,0,	179.8
1378262637,0,	200.53333333333333
1378262937,0,	170.13333333333333
1378263237,0,	227.2
1378263537,0,	175.53333333333333
1378263837,0,	212.8
1378264137,0,	205.66666666666666
1378264437,0,	256.0
1378264737,0,	219.33333333333334
1378265037,0,	223.66666666666666
1378265337,0,	207.66666666666666
1378265637,0,	234.8
1378265937,0,	174.13333333333333
1378266237,0,	232.66666666666666
1378266537,0,	173.06666666666666
1378266837,0,	172.26666666666668
1378267137,0,	202.13333333333333
1378267437,0,	192.93333333333334
1378267737,0,	238.73333333333332
1378268037,0,	320.93333333333334
1378268338,0,	180.26666666666668
1378268638,0,	194.73333333333332
1378268938,0,	192.6
1378269238,0,	190.53333333333333
1378269538,0,	180.4
1378269838,0,	213.13333333333333
1378270138,0,	204.4
1378270438,0,	188.93333333333334
1378270738,0,	188.33333333333334
1378271038,0,	187.13333333333333
1378271338,0,	168.86666666666667
1378271638,0,	207.66666666666666
1378271938,0,	207.33333333333334
1378272238,0,	246.13333333333333
1378272538,0,	222.73333333333332
1378272838,0,	227.26666666666668
