1377986608,1239.9777777777779
1377987508,1131.3999999999999
1377988408,1041.7555555555555
1377989309,1158.8444444444447
1377990209,1113.9333333333332
1377991109,1144.911111111111
1377992009,1138.5333333333335
1377992909,1058.4222222222222
1377993809,1087.111111111111
1377994709,1031.9777777777779
1377995609,1016.0222222222222
1377996509,984.9825396825398
1377997409,983.1333333333332
1377998310,1014.3777777777777
1377999210,982.5999999999999
1378000110,975.088888888889
1378001010,1029.4444444444446
1378001910,1000.7555555555556
1378002810,1010.6666666666666
1378003710,972.0666666666667
1378004610,1036.2793650793649
1378005510,991.3746031746032
1378006410,987.0666666666666
1378007311,982.1111111111112
1378008211,983.3777777777777
1378009111,1016.3650793650792
1378010011,1036.8222222222223
1378010911,997.4000000000001
1378011811,1037.111111111111
1378012711,1013.0666666666666
1378013611,1068.711111111111
1378014511,1022.6888888888888
1378015411,1054.7111111111112
1378016311,1022.4666666666667
1378017211,1096.3111111111111
1378018111,1105.711111111111
1378019011,1086.4222222222222
1378019912,1105.7777777777776
1378020812,1171.5333333333333
1378021712,1292.8444444444444
1378022612,1406.3333333333333
1378023512,1210.2
1378024412,1415.6888888888889
1378025312,1289.2666666666667
1378026212,1318.9555555555555
1378027112,1327.2222222222222
1378028013,1475.6888888888889
1378028913,1420.8
1378029813,1439.8444444444442
1378030713,1298.8222222222223
1378031613,1375.2
1378032513,1243.2666666666667
1378033413,1385.9777777777779
1378034313,1366.3777777777777
1378035214,1325.8
1378036114,1477.8
1378037014,1617.2
1378037914,1558.2666666666664
1378038814,1395.488888888889
1378039714,1433.9777777777779
1378040614,1367.9555555555555
1378041514,1310.4222222222222
1378042414,1464.466666666667
1378043315,1341.377777777778
1378044215,1356.911111111111
1378045115,1342.4888888888888
1378046015,1323.8000000000002
1378046915,1403.466666666667
1378047815,1317.3999999999999
1378048715,1293.3999999999999
1378049615,1178.5777777777778
1378050515,1204.6444444444444
1378051415,1276.711111111111
1378052315,1324.2666666666667
1378053215,1266.5111111111112
1378054115,1400.5111111111112
1378055015,1293.1333333333334
1378055916,1247.0444444444445
1378056816,1300.888888888889
1378057716,1405.0
1378058616,1365.7777777777776
1378059516,1392.377777777778
1378060416,1356.9999999999998
1378061316,1252.6666666666667
1378062216,1178.3333333333335
1378063116,1315.3555555555556
1378064017,1213.466666666667
1378064917,1357.1777777777777
1378065817,1401.4444444444446
1378066717,1313.5111111111112
1378067617,1223.9333333333332
1378068517,1183.3999999999999
1378069417,1153.6666666666667
1378070317,1182.377777777778
1378071217,1116.9555555555557
1378072117,1137.8666666666666
1378073018,1122.8222222222223
1378073918,1127.5111111111112
1378074818,1103.0444444444445
1378075718,1217.1111111111113
1378076618,1126.111111111111
1378077518,1047.533333333333
1378078418,1021.0888888888888
1378079318,1029.3111111111111
1378080218,1007.0888888888888
1378081118,958.2888888888889
1378082018,996.3555555555555
1378082918,979.3777777777777
1378083818,972.5333333333333
1378084718,966.8222222222222
1378085618,1017.1999999999999
1378086518,1003.0888888888888
1378087418,1029.6888888888889
1378088319,1004.5333333333334
1378089219,986.9555555555556
1378090119,935.0
1378091019,983.9777777777778
1378091919,946.9777777777778
1378092819,993.5555555555557
1378093719,1004.6444444444445
1378094619,973.5555555555557
1378095519,1011.1333333333332
1378096419,1016.1333333333333
1378097319,1045.7777777777776
1378098219,1067.0888888888887
1378099119,1058.0666666666666
1378100019,1069.0444444444445
1378100920,1066.9555555555555
1378101820,1174.688888888889
1378102720,1120.3111111111111
1378103620,1107.8666666666666
1378104520,1210.5111111111112
1378105420,1200.1777777777777
1378106320,1231.3111111111111
1378107220,1204.111111111111
1378108120,1231.1777777777777
1378109020,1296.7333333333333
1378109921,1235.3555555555556
1378110820,1313.9333333333332
1378111720,1372.511111111111
1378112621,1264.7111111111112
1378113521,1272.711111111111
1378114421,1387.0666666666666
1378115321,1410.222222222222
1378116221,1458.8888888888887
1378117121,1562.9555555555555
1378118021,1603.4666666666665
1378118921,1348.9777777777776
1378119821,1477.8444444444447
1378120721,1473.0666666666666
1378121622,1641.5777777777778
1378122522,1582.8666666666668
1378123422,1461.0888888888887
1378124322,1249.7333333333336
1378125222,1505.3555555555552
1378126122,1556.7555555555555
1378127022,1540.1555555555558
1378127922,1580.9777777777779
1378128822,1942.3999999999999
1378129722,1498.5555555555554
1378130622,1683.4222222222222
1378131522,1702.2444444444445
1378132422,1580.6444444444444
1378133323,1462.9555555555555
1378134223,1521.9111111111108
1378135123,1502.6888888888889
1378136023,1289.5555555555557
1378136923,1401.711111111111
1378137823,1442.0
1378138723,1607.0222222222221
1378139623,1529.3333333333333
1378140523,1597.6888888888889
1378141424,1539.2444444444445
1378142324,1498.4444444444446
1378143224,1641.2444444444445
1378144124,1380.9333333333334
1378145024,1539.1111111111113
1378145924,1445.888888888889
1378146824,1374.4444444444446
1378147724,1286.8444444444444
1378148624,1335.822222222222
1378149524,1446.0444444444445
1378150424,1476.8
1378151324,1508.6222222222223
1378152224,1269.4666666666667
1378153125,1319.1777777777777
1378154025,1382.3111111111111
1378154925,1257.0666666666666
1378155825,1221.2222222222222
1378156725,1203.9777777777779
1378157625,1156.9555555555557
1378158525,1174.2222222222222
1378159425,1142.3333333333333
1378160325,1305.2
1378161225,1119.5555555555557
1378162125,1183.222222222222
1378163025,1074.2666666666667
1378163926,1050.6444444444444
1378164826,1084.0444444444445
1378165726,1041.3999999999999
1378166626,1006.2666666666665
1378167526,1014.6444444444445
1378168426,1020.9777777777776
1378169326,990.7111111111111
1378170227,1002.6444444444445
1378171127,1007.4444444444445
1378172027,1018.6222222222223
1378172927,1010.8666666666667
1378173827,997.888888888889
1378174727,965.6888888888889
1378175627,992.2222222222223
1378176527,962.3333333333334
1378177427,972.3333333333334
1378178327,972.4
1378179227,982.5999999999999
1378180128,971.4222222222223
1378181028,964.111111111111
1378181928,1020.7999999999998
1378182828,1002.8222222222224
1378183728,1031.6444444444444
1378184628,1035.1333333333332
1378185528,1089.3777777777777
1378186428,1013.4
1378187328,1070.0444444444445
1378188228,1107.5333333333335
1378189129,1149.4888888888888
1378190029,1128.9333333333332
1378190929,1189.0444444444445
1378191829,1106.111111111111
1378192729,1179.888888888889
1378193629,1325.3555555555556
1378194529,1382.6666666666667
1378195429,1454.5555555555557
1378196329,1383.9333333333332
1378197229,1340.4428571428573
1378198129,1221.7
1378199030,1324.2666666666667
1378199930,1434.5555555555557
